url_length,digit_ratio,entropy,count_dots,count_hyphens,count_at,is_https,suspicious_tld,keyword_count
34,0.0,4.175123135113462,2,0,0,1,0,0
40,0.075,4.334183719779189,2,0,0,1,0,1
38,0.0,4.418722908066561,2,0,0,1,0,1
43,0.0,4.20233009230464,2,0,0,1,0,0
35,0.0,4.128724445269142,2,0,0,1,0,0
36,0.0,4.030493056757483,2,0,0,1,0,0
32,0.0,4.163909765557391,2,0,0,1,0,0
44,0.022727272727272728,4.254441845713347,2,3,0,1,0,0
36,0.05555555555555555,4.239097917988787,2,0,0,1,0,0
33,0.09090909090909091,4.066677073707229,2,0,0,1,0,0
44,0.0,4.144106550888953,2,0,0,1,0,1
34,0.14705882352941177,4.314972767530034,2,0,0,1,0,0
28,0.25,4.066108939837481,2,0,0,1,0,0
131,0.0916030534351145,5.544943540332422,2,2,0,1,0,0
193,0.10880829015544041,5.530388669485625,2,3,0,1,0,0
193,0.11917098445595854,5.515956583003303,2,2,0,1,0,0
479,0.11064718162839249,5.96242015302756,4,6,0,1,0,0
35,0.0,3.918867931899244,1,0,0,1,0,0
35,0.0,3.9648576597402956,1,0,0,1,0,0
53,0.33962264150943394,4.510386020356013,2,0,0,1,0,0
28,0.07142857142857142,3.985228136034252,1,0,0,1,0,0
41,0.07317073170731707,4.4546361507484775,3,0,0,1,0,0
131,0.09923664122137404,5.5080065896357056,2,3,0,1,0,0
29,0.0,4.090234012145144,2,0,0,1,0,0
75,0.36,4.910233983968133,2,1,0,1,0,0
42,0.35714285714285715,4.347691161328113,2,0,0,1,0,0
42,0.35714285714285715,4.338396886909941,2,0,0,1,0,0
42,0.35714285714285715,4.445307005854538,2,0,0,1,0,0
76,0.34210526315789475,4.852676197426378,2,1,0,1,0,0
76,0.32894736842105265,4.884128296446947,2,1,0,1,0,0
46,0.021739130434782608,4.385202652217877,2,3,0,1,0,0
41,0.04878048780487805,4.393898955732062,2,1,0,1,0,0
39,0.38461538461538464,4.368108949354109,2,0,0,1,0,0
42,0.35714285714285715,4.445307005854538,2,0,0,1,0,0
42,0.35714285714285715,4.39768795823549,2,0,0,1,0,0
60,0.08333333333333333,4.943983303761563,3,1,0,1,0,0
60,0.1,4.871241170818225,3,1,0,1,0,0
39,0.38461538461538464,4.246188756990945,2,0,0,1,0,0
76,0.34210526315789475,4.783450869415326,2,1,0,1,0,0
28,0.14285714285714285,4.235926350629033,1,0,0,1,0,0
42,0.047619047619047616,4.175188482808193,2,1,0,1,0,0
40,0.025,4.471928094887363,2,1,0,1,0,0
46,0.021739130434782608,4.031623032511563,2,1,0,1,0,0
40,0.025,4.346439344671018,2,1,0,1,0,0
45,0.0,4.319522262948263,2,2,0,1,0,0
48,0.0625,4.311641344913579,2,3,0,1,0,0
45,0.06666666666666667,4.417085807960779,2,2,0,1,0,0
40,0.375,4.177567157116929,2,0,0,1,0,0
57,0.10526315789473684,4.376859865749111,1,2,0,1,0,0
76,0.32894736842105265,4.775346632379195,2,1,0,1,0,0
76,0.2894736842105263,4.8761532583313345,2,1,0,1,0,0
57,0.15789473684210525,4.4448300934846765,1,3,0,1,0,0
49,0.14285714285714285,4.5172723438944455,2,0,0,1,0,0
49,0.14285714285714285,4.418195752623562,2,0,0,1,0,0
25,0.2,4.103465189601646,1,0,0,1,0,0
36,0.0,4.051462154039802,2,1,0,1,0,0
42,0.35714285714285715,4.320423374953667,2,0,0,1,0,0
75,0.25333333333333335,4.796817484945779,2,1,0,1,0,0
42,0.35714285714285715,4.415661470191764,2,0,0,1,0,0
101,0.24752475247524752,5.317202231304032,2,0,0,1,0,0
131,0.0916030534351145,5.5204911088983,2,2,0,1,0,0
28,0.03571428571428571,4.110577243331643,1,0,0,1,0,0
40,0.0,4.293942707918268,2,0,0,1,0,0
26,0.038461538461538464,4.180832987205442,2,0,0,1,0,0
36,0.1111111111111111,4.2600670152711055,2,0,0,1,0,0
101,0.06930693069306931,4.92898810348138,4,0,0,1,0,0
20,0.0,3.746439344671015,1,0,0,1,0,0
30,0.0,4.056564762130954,2,1,0,1,0,0
29,0.0,4.0472990984266435,2,1,0,1,0,0
137,0.12408759124087591,4.7934725426219815,5,5,0,1,0,0
20,0.1,3.746439344671015,1,0,0,1,0,0
23,0.043478260869565216,4.023136955868885,1,0,0,1,0,0
75,0.29333333333333333,4.86731023798315,2,1,0,1,0,0
35,0.0,4.036006945330955,3,0,0,0,0,0
42,0.35714285714285715,4.39768795823549,2,0,0,1,0,0
79,0.27848101265822783,4.81823332493291,2,1,0,1,0,0
34,0.0,3.9735127535760104,2,0,0,1,0,0
42,0.35714285714285715,4.415661470191764,2,0,0,1,0,0
37,0.0,4.100816878908575,3,0,0,1,0,1
69,0.0,4.340216218106505,2,2,0,1,0,0
27,0.0,3.8841550945958048,1,0,0,1,0,0
46,0.021739130434782608,4.303149662852283,3,1,0,1,0,0
27,0.037037037037037035,3.8380398168981547,1,2,0,1,0,0
28,0.10714285714285714,4.253434386188785,1,0,0,1,0,0
28,0.10714285714285714,4.208966082694624,1,0,0,1,0,0
28,0.14285714285714285,4.253434386188785,1,0,0,1,0,0
28,0.07142857142857142,4.182005814760214,1,0,0,1,0,0
28,0.10714285714285714,4.3248629576173565,1,0,0,1,0,0
22,0.13636363636363635,4.027169118440619,1,0,0,1,0,0
23,0.08695652173913043,3.849223912390624,1,0,0,1,0,0
42,0.35714285714285715,4.379714446279218,2,0,0,1,0,0
28,0.03571428571428571,4.2359263506290326,1,0,0,1,0,0
28,0.14285714285714285,4.378783493486177,1,1,0,1,0,0
28,0.03571428571428571,4.307354922057605,1,0,0,1,0,0
76,0.25,4.742920402817219,2,1,0,1,0,0
42,0.35714285714285715,4.433634982148036,2,0,0,1,0,0
76,0.3026315789473684,4.90564766517589,2,1,0,1,0,0
75,0.29333333333333333,4.951826190351649,2,1,0,1,0,0
41,0.04878048780487805,4.461091333833609,2,1,0,1,0,0
75,0.26666666666666666,4.812300944395514,2,1,0,1,0,0
75,0.37333333333333335,4.870839071403023,2,1,0,1,0,0
42,0.35714285714285715,4.445307005854538,2,0,0,1,0,0
39,0.38461538461538464,4.194906705708894,2,0,0,1,0,0
32,0.0,3.7806390622295662,1,0,0,1,0,1
95,0.08421052631578947,4.698921009974158,2,0,0,0,0,1
49,0.061224489795918366,4.36737483434452,2,2,0,1,0,0
35,0.0,4.036006945330955,2,0,0,1,0,0
34,0.058823529411764705,4.091159812399541,2,0,0,1,0,0
33,0.0,4.063650847340263,2,0,0,1,0,0
36,0.0,3.9749375012019277,2,0,0,1,0,0
30,0.0,3.9647351787255047,2,0,0,1,0,0
38,0.02631578947368421,4.4842551447948,2,1,0,1,0,0
26,0.15384615384615385,4.1329440449809605,2,0,0,1,0,0
39,0.0,4.4648893983494276,2,1,0,1,0,0
42,0.35714285714285715,4.433634982148036,2,0,0,1,0,0
32,0.0,3.8042292966721747,2,0,0,1,0,0
75,0.30666666666666664,4.868297356931778,2,1,0,1,0,0
175,0.10857142857142857,5.5682793445435355,2,1,0,1,0,0
131,0.1297709923664122,5.532975628160891,2,3,0,1,0,0
131,0.11450381679389313,5.549943708516037,2,1,0,1,0,0
75,0.24,4.8555691110333346,2,1,0,1,0,0
75,0.30666666666666664,4.923827984083517,2,1,0,1,0,0
76,0.2894736842105263,4.767618388917034,2,1,0,1,0,0
47,0.1276595744680851,4.703525021890403,2,0,0,1,0,0
47,0.0425531914893617,4.596726085536066,2,0,0,1,0,0
42,0.35714285714285715,4.433634982148036,2,0,0,1,0,0
47,0.06382978723404255,4.54374257498983,2,1,0,1,0,0
76,0.27631578947368424,4.884128296446947,2,1,0,1,0,0
76,0.3157894736842105,4.846225868535942,2,1,0,1,0,0
100,0.24,5.058242691024847,2,0,1,1,0,0
49,0.20408163265306123,4.466978600084035,2,0,0,1,0,0
40,0.05,4.158694969562842,2,1,0,1,0,0
131,0.13740458015267176,5.513966277048884,2,4,0,1,0,0
131,0.11450381679389313,5.596064654927994,2,2,0,1,0,0
37,0.0,4.303783770917413,2,2,0,1,0,0
39,0.0,4.013360155415151,2,1,0,1,0,0
39,0.0,4.121707911548039,2,1,0,1,0,0
40,0.0,4.184183719779189,2,1,0,1,0,0
45,0.06666666666666667,4.1342178978896555,2,0,0,1,0,0
39,0.38461538461538464,4.265544846790008,2,0,0,1,0,0
76,0.2631578947368421,4.8401154284476515,2,1,0,1,0,0
76,0.32894736842105265,4.90564766517589,2,1,0,1,0,0
76,0.3026315789473684,4.867745237264886,2,1,0,1,0,0
75,0.36,4.8716126912716025,2,1,0,1,0,0
38,0.0,4.1261067112569885,2,1,0,1,0,0
38,0.0,3.8828142771033956,2,0,0,1,0,1
38,0.0,4.0605744745287495,2,1,0,1,0,0
33,0.0,3.824252831282987,2,0,0,1,0,0
48,0.0,4.214661719245796,2,4,0,1,0,1
38,0.0,3.915580395467515,2,2,0,1,0,0
47,0.0,4.181624489699321,2,4,0,1,0,0
37,0.0,3.956358014910024,2,1,0,1,0,1
28,0.0,3.8423709931771084,2,0,0,1,0,0
25,0.2,4.133660689688185,2,0,0,1,0,0
31,0.0,3.95034419816869,2,0,0,1,0,0
36,0.0,4.308270834535262,2,2,0,1,0,0
131,0.11450381679389313,5.551025460043337,2,1,0,1,0,0
34,0.0,3.9842341646524893,2,0,0,1,0,0
75,0.3466666666666667,4.928167023540752,2,1,0,1,0,0
50,0.0,3.9688840705376363,1,0,0,1,0,0
29,0.0,4.0472990984266435,2,0,0,1,0,0
33,0.12121212121212122,4.1619875896989456,1,1,0,1,0,0
38,0.0,4.4584538292330596,2,1,0,1,0,0
48,0.0,4.494034834541984,2,1,0,1,0,0
56,0.05357142857142857,4.503434386188785,2,1,0,1,0,0
45,0.0,4.252421151644844,2,2,0,1,0,0
34,0.0,4.146286370662105,2,1,0,1,0,0
42,0.35714285714285715,4.445307005854538,2,0,0,1,0,0
42,0.35714285714285715,4.39768795823549,2,0,0,1,0,0
76,0.2894736842105263,4.761168060026599,2,1,0,1,0,0
76,0.34210526315789475,4.788587178962209,2,1,0,1,0,0
49,0.04081632653061224,4.451045558224314,2,2,0,1,0,0
39,0.38461538461538464,4.265544846790008,2,0,0,1,0,0
39,0.38461538461538464,4.265544846790008,2,0,0,1,0,0
42,0.35714285714285715,4.510899565429859,2,0,0,1,0,0
75,0.32,4.764638190120879,2,1,0,1,0,0
31,0.0,4.002268084440846,1,0,0,1,0,0
61,0.26229508196721313,4.824019714541133,2,1,0,1,0,0
89,0.056179775280898875,4.689577398261588,3,2,0,1,0,0
75,0.3333333333333333,4.768819278677648,2,1,0,1,0,0
35,0.0,4.128724445269142,1,0,0,1,0,0
76,0.2236842105263158,4.684638040411023,2,1,0,1,0,0
42,0.35714285714285715,4.445307005854538,2,0,0,1,0,0
76,0.27631578947368424,4.760617481342831,2,1,0,1,0,0
75,0.28,4.932040277613462,2,1,0,1,0,0
75,0.22666666666666666,4.750233983968133,2,1,0,1,0,0
76,0.3815789473684211,4.8379470463900125,2,1,0,1,0,0
348,0.23563218390804597,5.293568741500991,4,5,0,1,0,0
272,0.11029411764705882,5.847363121960199,5,4,1,1,0,0
38,0.0,4.188331131693839,2,1,0,1,0,0
39,0.0,4.169766962341044,2,1,0,1,0,0
28,0.10714285714285714,4.110577243331643,1,0,0,1,0,0
62,0.0,4.440094649404179,2,2,0,1,0,0
61,0.13114754098360656,5.055588518132489,3,0,0,1,0,0
40,0.375,4.32756715711693,2,0,0,1,0,0
40,0.375,4.3153115322251026,2,0,0,1,0,0
40,0.375,4.196439344671018,2,0,0,1,0,0
42,0.35714285714285715,4.39768795823549,2,0,0,1,0,0
42,0.35714285714285715,4.39768795823549,2,0,0,1,0,0
39,0.38461538461538464,4.348752859555047,2,0,0,1,0,0
42,0.35714285714285715,4.445307005854538,2,0,0,1,0,0
39,0.38461538461538464,4.31682689807206,2,0,0,1,0,0
76,0.32894736842105265,4.936759875394315,2,1,0,1,0,0
76,0.32894736842105265,4.919062796868704,2,1,0,1,0,0
76,0.34210526315789475,4.895375046082122,2,1,0,1,0,0
76,0.3026315789473684,4.732987672525596,2,1,0,1,0,0
33,0.06060606060606061,4.089552452560668,2,1,0,1,0,0
23,0.0,3.4357554339416274,2,0,0,1,0,0
21,0.0,4.070656113151928,1,0,0,1,0,0
48,0.0,4.139460876028362,2,3,0,1,0,0
19,0.0,3.5766176449086657,1,1,0,0,1,0
131,0.07633587786259542,5.537975796344508,2,2,0,1,0,0
23,0.0,3.708132064658601,1,0,0,1,0,0
34,0.029411764705882353,4.219528282299549,2,0,0,0,0,0
116,0.1724137931034483,4.851955557893914,5,1,0,1,0,0
39,0.38461538461538464,4.182336834024969,2,0,0,1,0,0
39,0.38461538461538464,4.224272014112141,2,0,0,1,0,0
39,0.38461538461538464,4.278114718473933,2,0,0,1,0,0
42,0.35714285714285715,4.463280517810811,2,0,0,1,0,0
40,0.05,4.165311532225104,2,1,0,1,0,0
47,0.0,4.2723619898374166,2,2,0,1,0,0
47,0.02127659574468085,4.264606075441665,2,1,0,1,0,0
46,0.021739130434782608,4.343895379828959,2,1,0,1,0,0
43,0.046511627906976744,4.460921149950309,2,1,0,1,0,0
34,0.058823529411764705,4.017917900762097,2,1,0,1,0,0
45,0.022222222222222223,4.2216028861356705,2,3,0,1,0,0
39,0.0,3.9259265776147125,2,1,0,1,0,0
40,0.05,4.253055907333278,2,1,0,1,0,0
39,0.02564102564102564,4.438747090435226,2,1,0,1,0,0
50,0.02,4.022683189255492,2,3,0,1,0,0
76,0.3157894736842105,4.855947908945941,2,1,0,1,0,0
76,0.3684210526315789,4.984255144794799,2,1,0,1,0,0
76,0.40789473684210525,4.871227638666076,2,1,0,1,0,0
75,0.30666666666666664,4.887096150721338,2,1,0,1,0,0
76,0.3684210526315789,4.87636394821296,2,1,0,1,0,0
54,0.0,4.301119104681657,3,0,0,1,0,0
34,0.0,3.9986525468781675,1,0,0,1,0,0
46,0.043478260869565216,4.425098368818299,3,1,0,1,0,0
39,0.0,4.067202859776941,2,1,0,1,0,0
41,0.0,4.104281809855788,2,1,0,1,0,0
31,0.22580645161290322,4.453880987666651,2,0,0,1,0,0
46,0.0,4.003645717776716,2,0,0,1,0,0
23,0.13043478260869565,4.023136955868885,1,0,0,1,0,0
23,0.08695652173913043,3.8820451081368614,1,0,0,1,0,0
28,0.10714285714285714,4.3248629576173565,1,0,0,1,0,0
21,0.047619047619047616,3.8442328987631926,1,1,0,1,0,0
22,0.045454545454545456,4.027169118440619,1,0,0,1,0,0
22,0.09090909090909091,3.8453509366224363,1,0,0,1,0,0
22,0.18181818181818182,3.8453509366224363,1,0,0,1,0,0
22,0.09090909090909091,3.8453509366224363,1,0,0,1,0,0
22,0.09090909090909091,3.9362600275315276,1,0,0,1,0,0
22,0.09090909090909091,4.027169118440619,1,0,0,1,0,0
22,0.045454545454545456,3.9362600275315267,1,0,0,1,0,0
20,0.05,3.7841837197791883,1,0,0,1,0,0
22,0.045454545454545456,3.9705730958116847,1,0,0,1,0,0
21,0.047619047619047616,3.7489948035250955,1,1,0,1,0,0
23,0.043478260869565216,3.9690016298759927,2,0,0,1,0,0
23,0.043478260869565216,3.8820451081368623,2,0,0,1,0,0
62,0.3548387096774194,4.7647026658408365,3,1,0,1,0,0
82,0.10975609756097561,4.857943627657985,3,0,0,1,0,0
80,0.1125,4.844265602280307,1,0,0,0,0,0
45,0.022222222222222223,4.169413651789076,2,2,0,1,0,0
40,0.0,3.946439344671016,1,0,0,1,0,0
103,0.019417475728155338,4.802408577275171,1,0,0,1,0,1
28,0.07142857142857142,4.253434386188785,1,0,0,1,0,0
41,0.0,4.1803651142158795,2,1,0,1,0,0
53,0.33962264150943394,4.395294219033186,2,0,0,1,0,0
84,0.07142857142857142,5.227454667636327,2,0,0,1,0,0
64,0.0625,4.314867633875559,2,1,0,1,0,1
39,0.0,4.028490680178815,2,0,0,1,0,0
35,0.0,4.250571945454582,2,1,0,1,0,0
34,0.029411764705882353,4.130717987927375,2,0,0,1,0,0
136,0.34558823529411764,5.044434011968356,4,8,0,1,0,0
233,0.12446351931330472,5.891013843064547,6,3,1,1,0,0
96,0.125,4.84003308035957,3,1,0,0,0,0
175,0.13714285714285715,5.5122934868456985,2,3,0,1,0,0
36,0.0,4.07243125132212,2,2,0,1,0,0
44,0.0,4.246157118972432,2,2,0,1,0,0
44,0.0,4.1835460393778074,2,3,0,1,0,0
52,0.0,4.166007988490692,2,3,0,1,0,0
31,0.0967741935483871,4.147114052043203,2,1,0,1,0,0
39,0.07692307692307693,4.355539077670185,2,1,0,1,0,0
25,0.0,3.833269689515109,2,0,0,1,0,0
33,0.0,4.142138437212473,2,0,0,1,0,0
25,0.0,3.8634651896016474,2,0,0,1,0,0
33,0.0,4.12728313431329,2,0,0,1,0,0
31,0.0967741935483871,4.171465261790411,2,1,0,1,0,0
39,0.07692307692307693,4.368108949354109,2,1,0,1,0,0
25,0.0,3.943465189601648,2,0,0,1,0,0
33,0.0,4.271370634378849,2,0,0,1,0,0
32,0.0,4.155639062229566,2,0,0,1,0,0
40,0.0,4.22756715711693,2,0,0,1,0,0
30,0.0,3.92323142879762,2,0,0,1,0,0
38,0.0,4.0933405928928694,2,0,0,1,0,0
32,0.0,4.218139062229566,2,1,0,1,0,0
40,0.0,4.296439344671016,2,1,0,1,0,0
32,0.0,3.976409765557391,2,2,0,1,0,0
40,0.0,4.146439344671016,2,2,0,1,0,0
33,0.06060606060606061,4.066677073707229,2,1,0,1,0,0
41,0.04878048780487805,4.183430895168874,2,1,0,1,0,0
41,0.14634146341463414,4.277926089825635,2,4,0,1,0,0
49,0.12244897959183673,4.435639690833222,2,4,0,1,0,0
27,0.0,3.828237501842954,2,0,0,1,0,0
35,0.0,4.107156230921614,2,0,0,1,0,0
25,0.0,3.7034651896016464,2,0,0,1,0,0
33,0.0,4.051821770808045,2,0,0,1,0,0
25,0.0,3.733660689688186,2,0,0,1,0,0
33,0.0,4.18788919491935,2,0,0,1,0,0
32,0.0,4.116729296672174,1,0,0,1,0,0
48,0.020833333333333332,4.072392522926828,2,0,0,1,0,1
68,0.3088235294117647,4.778731687431355,3,4,0,1,0,0
23,0.043478260869565216,4.023136955868885,1,0,0,1,0,0
90,0.044444444444444446,4.801272719043427,4,0,0,1,0,0
20,0.0,3.746439344671015,1,0,0,1,0,0
22,0.0,3.5383105956150063,1,0,0,1,0,0
131,0.11450381679389313,5.582817803832501,2,2,0,1,0,0
39,0.38461538461538464,4.265544846790008,2,0,0,1,0,0
49,0.10204081632653061,4.484422538293696,2,1,0,1,0,0
51,0.058823529411764705,4.375582881433895,2,1,0,1,0,0
49,0.0,4.4664514256154035,2,2,0,1,0,0
40,0.025,4.33418371977919,2,1,0,1,0,0
41,0.024390243902439025,4.296337980122305,2,1,0,1,0,0
57,0.0,4.441938917407825,2,1,0,1,0,0
39,0.38461538461538464,4.141064001347102,2,0,0,1,0,0
29,0.0,3.935398667466763,2,1,0,1,0,0
39,0.38461538461538464,4.284900936589072,2,0,0,1,0,0
39,0.0,4.111698692943855,2,3,0,1,0,0
39,0.0,4.111698692943854,2,0,0,1,0,0
32,0.0,4.077819531114782,2,0,0,1,0,0
39,0.0,4.1091380398641135,2,0,0,1,0,0
40,0.025,4.212814895472356,2,1,0,1,0,0
30,0.03333333333333333,3.819250912838829,2,0,0,1,0,0
37,0.0,4.2062259202569585,2,1,0,1,0,0
53,0.33962264150943394,4.447273228507969,2,0,0,1,0,0
51,0.058823529411764705,4.657240292739782,3,0,0,1,0,0
51,0.058823529411764705,4.522012901519394,3,0,0,1,0,0
51,0.0,4.578808920190762,3,0,0,1,0,0
131,0.15267175572519084,5.505223933325781,2,3,0,1,0,0
51,0.058823529411764705,4.495188086730167,3,0,0,1,0,0
38,0.10526315789473684,4.293594289588575,2,0,0,1,0,0
39,0.0,4.272331064905146,2,2,0,1,0,0
76,0.2894736842105263,4.874195566155322,2,1,0,1,0,0
49,0.0,4.076259272987573,1,1,0,1,0,0
26,0.038461538461538464,4.180832987205442,1,0,0,1,0,0
42,0.35714285714285715,4.433634982148036,2,0,0,1,0,0
44,0.0,4.3259247327071355,2,0,0,1,0,0
87,0.25287356321839083,4.6876545937755685,2,4,0,1,0,0
55,0.0,4.257896987309735,2,4,0,1,0,1
28,0.03571428571428571,4.039148671903071,1,0,0,1,0,0
20,0.0,3.7841837197791883,1,0,0,1,0,0
20,0.0,3.6841837197791882,1,0,0,1,0,0
21,0.047619047619047616,3.9394709940012875,1,1,0,1,0,0
22,0.09090909090909091,3.9362600275315267,1,0,0,1,0,0
22,0.09090909090909091,3.9362600275315267,1,0,0,1,0,0
22,0.18181818181818182,3.9362600275315267,1,0,0,1,0,0
60,0.36666666666666664,4.612744920746109,3,0,0,0,0,0
59,0.0,4.269786854513172,3,0,0,1,0,0
39,0.0,3.8485022184184605,1,0,0,1,0,0
63,0.0,4.077472931292738,3,0,0,1,0,0
43,0.0,3.6590512458174325,1,0,0,1,0,0
42,0.35714285714285715,4.445307005854538,2,0,0,1,0,0
52,0.0,3.8421860550047335,2,0,0,1,0,0
30,0.13333333333333333,4.456564762130954,1,0,0,1,0,0
131,0.10687022900763359,5.652431662449019,2,3,0,1,0,0
75,0.26666666666666666,4.70343698391044,3,0,0,1,0,0
42,0.35714285714285715,4.433634982148036,2,0,0,1,0,0
32,0.0,4.015319531114783,2,0,0,1,0,0
75,0.29333333333333333,4.88489885690293,2,1,0,1,0,0
56,0.03571428571428571,4.39675280670598,5,2,0,1,0,0
28,0.14285714285714285,4.3248629576173565,1,0,0,1,0,0
28,0.07142857142857142,4.253434386188785,1,0,0,1,0,0
131,0.07633587786259542,5.444917562868605,2,4,0,1,0,0
28,0.03571428571428571,4.012188403968661,1,0,0,1,0,0
42,0.35714285714285715,4.195539744052797,2,0,0,1,0,0
42,0.35714285714285715,4.39768795823549,2,0,0,1,0,0
39,0.38461538461538464,4.246188756990945,2,0,0,1,0,0
36,0.0,3.8847954873731347,2,0,0,1,0,0
25,0.0,4.0536606896881855,2,0,0,1,0,0
32,0.15625,4.265319531114782,2,0,0,1,0,0
39,0.05128205128205128,4.291687154704209,2,0,0,1,0,0
40,0.0,4.006198332810096,2,0,0,1,0,0
40,0.0,4.3153115322251026,2,0,0,1,0,0
56,0.0,4.217434164206579,2,0,0,1,0,0
28,0.0,4.110577243331643,2,0,0,1,0,0
33,0.0,4.0895524525606675,2,0,0,1,0,0
39,0.38461538461538464,4.368108949354109,2,0,0,1,0,0
76,0.32894736842105265,4.90564766517589,2,1,0,1,0,0
47,0.0851063829787234,4.5381114578304595,2,0,0,1,0,0
34,0.0,4.020855120471211,2,0,0,1,0,0
42,0.35714285714285715,4.492926053473585,2,0,0,1,0,0
100,0.19,4.928856630911048,2,0,1,1,0,0
42,0.35714285714285715,4.415661470191764,2,0,0,1,0,0
42,0.35714285714285715,4.463280517810811,2,0,0,1,0,0
39,0.38461538461538464,4.348752859555047,2,0,0,1,0,0
42,0.35714285714285715,4.415661470191764,2,0,0,1,0,0
42,0.35714285714285715,4.379714446279218,2,0,0,1,0,0
39,0.38461538461538464,4.36810894935411,2,0,0,1,0,0
39,0.38461538461538464,4.265544846790007,2,0,0,1,0,0
42,0.35714285714285715,4.332095398660169,2,0,0,1,0,0
39,0.38461538461538464,4.387465039153173,2,0,0,1,0,0
26,0.0,4.286790198827115,1,0,0,1,0,0
131,0.11450381679389313,5.438766159532678,2,1,0,1,0,0
28,0.07142857142857142,4.182005814760214,1,0,0,1,0,0
31,0.0,4.042433003725895,1,0,0,1,0,0
26,0.0,4.026986833359288,1,0,0,0,0,0
16,0.0,3.452819531114783,1,1,0,0,0,0
56,0.0,4.097097109364437,3,0,0,1,0,0
75,0.36,4.897971523454212,2,1,0,1,0,0
28,0.10714285714285714,4.083616975397233,1,0,0,1,0,0
34,0.0,4.0989440037669045,2,1,0,1,0,0
48,0.3333333333333333,4.371115365169273,2,0,0,1,0,0
42,0.35714285714285715,4.3297176493718394,2,0,0,1,0,0
39,0.38461538461538464,4.019143808983936,2,0,0,1,0,0
56,0.0,4.20113462023485,2,0,0,1,0,1
96,0.22916666666666666,4.747526991596692,2,0,0,1,0,0
131,0.0916030534351145,5.489194425920361,2,5,0,1,0,0
42,0.35714285714285715,4.463280517810811,2,0,0,1,0,0
39,0.38461538461538464,4.172989962830091,2,0,0,1,0,0
42,0.35714285714285715,4.445307005854538,2,0,0,1,0,0
41,0.0,3.776358799171488,2,0,0,1,0,0
76,0.25,4.819910079062259,2,1,0,1,0,0
39,0.38461538461538464,4.387465039153173,2,0,0,1,0,0
42,0.35714285714285715,4.463280517810811,2,0,0,1,0,0
75,0.26666666666666666,4.9141072380408435,2,1,0,1,0,0
131,0.13740458015267176,5.555828440830289,2,1,0,1,0,0
131,0.12213740458015267,5.652431662449019,2,3,0,1,0,0
131,0.08396946564885496,5.3776974572426015,2,1,0,1,0,0
76,0.3157894736842105,4.824072258067735,2,1,0,1,0,0
39,0.38461538461538464,4.194906705708894,2,0,0,1,0,0
25,0.0,4.133660689688185,1,0,0,1,0,0
39,0.38461538461538464,4.284900936589072,2,0,0,1,0,0
42,0.35714285714285715,4.463280517810811,2,0,0,1,0,0
75,0.24,4.6830565652705864,2,1,0,1,0,0
39,0.38461538461538464,4.297470808272995,2,0,0,1,0,0
39,0.38461538461538464,4.111698692943853,2,0,0,1,0,0
42,0.35714285714285715,4.3680424225727155,2,0,0,1,0,0
39,0.38461538461538464,4.265544846790007,2,0,0,1,0,0
39,0.38461538461538464,4.368108949354109,2,0,0,1,0,0
38,0.07894736842105263,4.385956789702442,2,1,0,1,0,0
23,0.0,4.00182282562223,1,0,0,1,0,0
46,0.021739130434782608,4.381620107948735,2,0,0,1,0,1
86,0.0,4.157500074768691,8,0,0,1,0,0
28,0.0,4.066108939837481,1,0,0,1,0,0
51,0.058823529411764705,4.052751637380754,2,0,0,1,0,0
32,0.0,4.015319531114782,2,0,0,1,0,0
42,0.023809523809523808,4.1892382558030254,2,1,0,1,0,0
42,0.35714285714285715,4.415661470191764,2,0,0,1,0,0
39,0.38461538461538464,4.336182987871122,2,0,0,1,0,0
41,0.4146341463414634,4.3570751751387204,2,0,0,1,0,0
39,0.38461538461538464,4.348752859555046,2,0,0,1,0,0
39,0.38461538461538464,4.246188756990946,2,0,0,1,0,0
39,0.38461538461538464,4.141064001347102,2,0,0,1,0,0
39,0.38461538461538464,4.265544846790008,2,0,0,1,0,0
39,0.38461538461538464,4.194906705708894,2,0,0,1,0,0
33,0.0,4.18788919491935,2,0,0,1,0,0
33,0.0,4.150158513166728,2,0,0,1,0,0
39,0.38461538461538464,4.172989962830091,2,0,0,1,0,0
39,0.38461538461538464,4.297470808272997,2,0,0,1,0,0
47,0.0425531914893617,4.432694044162732,2,1,0,1,0,0
39,0.38461538461538464,4.336182987871122,2,0,0,1,0,0
39,0.38461538461538464,4.265544846790006,2,0,0,1,0,0
39,0.38461538461538464,4.153633873031026,2,0,0,1,0,0
25,0.0,3.8634651896016474,1,0,0,0,0,0
26,0.0,3.9500637564362107,1,0,0,1,0,0
28,0.17857142857142858,4.208966082694624,2,0,0,1,0,0
42,0.35714285714285715,4.39768795823549,2,0,0,1,0,0
39,0.38461538461538464,4.246188756990945,2,0,0,1,0,0
40,0.025,4.3030559073332775,2,1,0,1,0,0
56,0.0,4.087021057278364,2,1,0,1,0,0
42,0.35714285714285715,4.368042422572716,2,0,0,1,0,0
39,0.38461538461538464,4.089781950065051,2,0,0,1,0,0
38,0.02631578947368421,4.293594289588575,2,1,0,1,0,0
39,0.38461538461538464,4.316826898072057,2,0,0,1,0,0
39,0.38461538461538464,4.214262795507957,2,0,0,1,0,0
39,0.38461538461538464,4.214262795507957,2,0,0,1,0,0
39,0.38461538461538464,4.1823368340249685,2,0,0,1,0,0
